GEOID,county,week,cases,pop,county1,week1
19049,25,80,129,100486,25,80
19049,25,81,162,100486,25,81
19049,25,82,180,100486,25,82
19049,25,83,208,100486,25,83
19049,25,84,195,100486,25,84
19049,25,85,258,100486,25,85
19049,25,86,302,100486,25,86
19049,25,87,310,100486,25,87
19049,25,88,314,100486,25,88
19049,25,89,222,100486,25,89
19049,25,90,215,100486,25,90
19049,25,91,171,100486,25,91
19049,25,92,223,100486,25,92
19049,25,93,247,100486,25,93
19049,25,94,261,100486,25,94
19049,25,95,349,100486,25,95
19049,25,96,243,100486,25,96
19049,25,97,338,100486,25,97
19049,25,98,273,100486,25,98
19049,25,99,271,100486,25,99
19049,25,100,418,100486,25,100
19049,25,101,637,100486,25,101
19049,25,102,1029,100486,25,102
19049,25,103,1289,100486,25,103
19049,25,104,1088,100486,25,104
19049,25,105,687,100486,25,105
19049,25,106,389,100486,25,106
19049,25,107,0,100486,25,107
19049,25,108,434,100486,25,108
19049,25,109,400,100486,25,109
19049,25,110,44,100486,25,110
19049,25,111,19,100486,25,111
19049,25,112,26,100486,25,112
19049,25,113,28,100486,25,113
19049,25,114,35,100486,25,114
19049,25,115,39,100486,25,115
19049,25,116,43,100486,25,116
19049,25,117,62,100486,25,117
19049,25,118,86,100486,25,118
19049,25,119,99,100486,25,119
19049,25,120,115,100486,25,120
19049,25,121,109,100486,25,121
19049,25,122,136,100486,25,122
19049,25,123,148,100486,25,123
19049,25,124,129,100486,25,124
19049,25,125,140,100486,25,125
19049,25,126,126,100486,25,126
19051,26,1,0,9109,26,1
19051,26,2,0,9109,26,2
19051,26,3,0,9109,26,3
19051,26,4,0,9109,26,4
19051,26,5,0,9109,26,5
19051,26,6,0,9109,26,6
19051,26,7,0,9109,26,7
19051,26,8,0,9109,26,8
19051,26,9,0,9109,26,9
19051,26,10,0,9109,26,10
19051,26,11,0,9109,26,11
19051,26,12,0,9109,26,12
19051,26,13,1,9109,26,13
19051,26,14,6,9109,26,14
19051,26,15,6,9109,26,15
19051,26,16,2,9109,26,16
19051,26,17,5,9109,26,17
19051,26,18,8,9109,26,18
19051,26,19,2,9109,26,19
19051,26,20,6,9109,26,20
19051,26,21,0,9109,26,21
19051,26,22,2,9109,26,22
19051,26,23,4,9109,26,23
19051,26,24,1,9109,26,24
19051,26,25,3,9109,26,25
19051,26,26,2,9109,26,26
19051,26,27,3,9109,26,27
19051,26,28,10,9109,26,28
19051,26,29,11,9109,26,29
19051,26,30,6,9109,26,30
19051,26,31,8,9109,26,31
19051,26,32,15,9109,26,32
19051,26,33,9,9109,26,33
19051,26,34,12,9109,26,34
19051,26,35,8,9109,26,35
19051,26,36,8,9109,26,36
19051,26,37,12,9109,26,37
19051,26,38,12,9109,26,38
19051,26,39,26,9109,26,39
19051,26,40,45,9109,26,40
19051,26,41,48,9109,26,41
19051,26,42,108,9109,26,42
19051,26,43,53,9109,26,43
19051,26,44,39,9109,26,44
19051,26,45,35,9109,26,45
19051,26,46,69,9109,26,46
19051,26,47,24,9109,26,47
19051,26,48,28,9109,26,48
19051,26,49,26,9109,26,49
19051,26,50,19,9109,26,50
19051,26,51,12,9109,26,51
19051,26,52,14,9109,26,52
19051,26,53,18,9109,26,53
19051,26,54,13,9109,26,54
19051,26,55,8,9109,26,55
19051,26,56,5,9109,26,56
19051,26,57,11,9109,26,57
19051,26,58,7,9109,26,58
19051,26,59,4,9109,26,59
19051,26,60,7,9109,26,60
19051,26,61,6,9109,26,61
19051,26,62,11,9109,26,62
19051,26,63,1,9109,26,63
19051,26,64,0,9109,26,64
19051,26,65,6,9109,26,65
19051,26,66,13,9109,26,66
19051,26,67,10,9109,26,67
19051,26,68,10,9109,26,68
19051,26,69,5,9109,26,69
19051,26,70,6,9109,26,70
19051,26,71,2,9109,26,71
19051,26,72,1,9109,26,72
19051,26,73,1,9109,26,73
19051,26,74,0,9109,26,74
19051,26,75,7,9109,26,75
19051,26,76,1,9109,26,76
19051,26,77,7,9109,26,77
19051,26,78,17,9109,26,78
19051,26,79,13,9109,26,79
19051,26,80,5,9109,26,80
19051,26,81,34,9109,26,81
19051,26,82,20,9109,26,82
19051,26,83,20,9109,26,83
19051,26,84,24,9109,26,84
19051,26,85,30,9109,26,85
19051,26,86,19,9109,26,86
19051,26,87,29,9109,26,87
19051,26,88,44,9109,26,88
19051,26,89,15,9109,26,89
19051,26,90,14,9109,26,90
19051,26,91,17,9109,26,91
19051,26,92,20,9109,26,92
19051,26,93,19,9109,26,93
19051,26,94,22,9109,26,94
19051,26,95,18,9109,26,95
19051,26,96,23,9109,26,96
19051,26,97,15,9109,26,97
19051,26,98,24,9109,26,98
19051,26,99,32,9109,26,99
19051,26,100,17,9109,26,100
19051,26,101,29,9109,26,101
19051,26,102,35,9109,26,102
19051,26,103,40,9109,26,103
19051,26,104,35,9109,26,104
19051,26,105,34,9109,26,105
19051,26,106,26,9109,26,106
19051,26,107,0,9109,26,107
19051,26,108,26,9109,26,108
19051,26,109,2,9109,26,109
19051,26,110,3,9109,26,110
19051,26,111,3,9109,26,111
19051,26,112,2,9109,26,112
19051,26,113,1,9109,26,113
19051,26,114,1,9109,26,114
19051,26,115,1,9109,26,115
19051,26,116,2,9109,26,116
19051,26,117,2,9109,26,117
19051,26,118,1,9109,26,118
19051,26,119,2,9109,26,119
19051,26,120,2,9109,26,120
19051,26,121,5,9109,26,121
19051,26,122,8,9109,26,122
19051,26,123,17,9109,26,123
19051,26,124,11,9109,26,124
19051,26,125,7,9109,26,125
19051,26,126,8,9109,26,126
19053,27,1,0,7610,27,1
19053,27,2,0,7610,27,2
19053,27,3,0,7610,27,3
19053,27,4,0,7610,27,4
19053,27,5,0,7610,27,5
19053,27,6,0,7610,27,6
19053,27,7,0,7610,27,7
19053,27,8,0,7610,27,8
19053,27,9,0,7610,27,9
19053,27,10,0,7610,27,10
19053,27,11,0,7610,27,11
19053,27,12,0,7610,27,12
19053,27,13,0,7610,27,13
19053,27,14,0,7610,27,14
19053,27,15,0,7610,27,15
19053,27,16,0,7610,27,16
19053,27,17,1,7610,27,17
19053,27,18,0,7610,27,18
19053,27,19,2,7610,27,19
19053,27,20,5,7610,27,20
19053,27,21,1,7610,27,21
19053,27,22,1,7610,27,22
19053,27,23,2,7610,27,23
19053,27,24,3,7610,27,24
19053,27,25,0,7610,27,25
19053,27,26,2,7610,27,26
19053,27,27,6,7610,27,27
19053,27,28,3,7610,27,28
19053,27,29,5,7610,27,29
19053,27,30,8,7610,27,30
19053,27,31,8,7610,27,31
19053,27,32,4,7610,27,32
19053,27,33,6,7610,27,33
19053,27,34,9,7610,27,34
19053,27,35,1,7610,27,35
19053,27,36,23,7610,27,36
19053,27,37,22,7610,27,37
19053,27,38,28,7610,27,38
19053,27,39,20,7610,27,39
19053,27,40,46,7610,27,40
19053,27,41,44,7610,27,41
19053,27,42,32,7610,27,42
19053,27,43,27,7610,27,43
19053,27,44,20,7610,27,44
19053,27,45,34,7610,27,45
19053,27,46,25,7610,27,46
19053,27,47,20,7610,27,47
19053,27,48,17,7610,27,48
19053,27,49,30,7610,27,49
19053,27,50,17,7610,27,50
19053,27,51,21,7610,27,51
19053,27,52,9,7610,27,52
19053,27,53,22,7610,27,53
19053,27,54,7,7610,27,54
19053,27,55,13,7610,27,55
19053,27,56,14,7610,27,56
19053,27,57,11,7610,27,57
19053,27,58,6,7610,27,58
19053,27,59,2,7610,27,59
19053,27,60,2,7610,27,60
19053,27,61,4,7610,27,61
19053,27,62,4,7610,27,62
19053,27,63,2,7610,27,63
19053,27,64,3,7610,27,64
19053,27,65,4,7610,27,65
19053,27,66,10,7610,27,66
19053,27,67,2,7610,27,67
19053,27,68,0,7610,27,68
19053,27,69,3,7610,27,69
19053,27,70,0,7610,27,70
19053,27,71,2,7610,27,71
19053,27,72,3,7610,27,72
19053,27,73,0,7610,27,73
19053,27,74,4,7610,27,74
19053,27,75,23,7610,27,75
19053,27,76,10,7610,27,76
19053,27,77,9,7610,27,77
19053,27,78,2,7610,27,78
19053,27,79,8,7610,27,79
19053,27,80,11,7610,27,80
19053,27,81,7,7610,27,81
19053,27,82,4,7610,27,82
19053,27,83,14,7610,27,83
19053,27,84,9,7610,27,84
19053,27,85,28,7610,27,85
19053,27,86,22,7610,27,86
19053,27,87,12,7610,27,87
19053,27,88,16,7610,27,88
19053,27,89,17,7610,27,89
19053,27,90,14,7610,27,90
19053,27,91,10,7610,27,91
19053,27,92,28,7610,27,92
19053,27,93,46,7610,27,93
19053,27,94,56,7610,27,94
19053,27,95,56,7610,27,95
19053,27,96,27,7610,27,96
19053,27,97,36,7610,27,97
19053,27,98,30,7610,27,98
19053,27,99,21,7610,27,99
19053,27,100,17,7610,27,100
19053,27,101,32,7610,27,101
19053,27,102,47,7610,27,102
19053,27,103,82,7610,27,103
19053,27,104,72,7610,27,104
19053,27,105,44,7610,27,105
19053,27,106,38,7610,27,106
19053,27,107,0,7610,27,107
19053,27,108,29,7610,27,108
19053,27,109,9,7610,27,109
19053,27,110,2,7610,27,110
19053,27,111,3,7610,27,111
19053,27,112,NA,7610,27,112
19053,27,113,1,7610,27,113
19053,27,114,0,7610,27,114
19053,27,115,1,7610,27,115
19053,27,116,4,7610,27,116
19053,27,117,0,7610,27,117
19053,27,118,1,7610,27,118
19053,27,119,4,7610,27,119
19053,27,120,1,7610,27,120
19053,27,121,3,7610,27,121
19053,27,122,4,7610,27,122
19053,27,123,9,7610,27,123
19053,27,124,13,7610,27,124
19053,27,125,9,7610,27,125
19053,27,126,8,7610,27,126
19055,28,1,0,17458,28,1
19055,28,2,0,17458,28,2
19055,28,3,0,17458,28,3
19055,28,4,0,17458,28,4
19055,28,5,0,17458,28,5
19055,28,6,0,17458,28,6
19055,28,7,0,17458,28,7
19055,28,8,0,17458,28,8
19055,28,9,0,17458,28,9
19055,28,10,1,17458,28,10
19055,28,11,1,17458,28,11
19055,28,12,1,17458,28,12
19055,28,13,2,17458,28,13
19055,28,14,2,17458,28,14
19055,28,15,4,17458,28,15
19055,28,16,2,17458,28,16
19055,28,17,2,17458,28,17
19055,28,18,4,17458,28,18
19055,28,19,6,17458,28,19
19055,28,20,4,17458,28,20
19055,28,21,7,17458,28,21
19055,28,22,10,17458,28,22
19055,28,23,8,17458,28,23
19055,28,24,3,17458,28,24
19055,28,25,11,17458,28,25
19055,28,26,13,17458,28,26
19055,28,27,15,17458,28,27
19055,28,28,27,17458,28,28
19055,28,29,25,17458,28,29
19055,28,30,38,17458,28,30
19055,28,31,48,17458,28,31
19055,28,32,33,17458,28,32
19055,28,33,38,17458,28,33
19055,28,34,71,17458,28,34
19055,28,35,92,17458,28,35
19055,28,36,70,17458,28,36
19055,28,37,80,17458,28,37
19055,28,38,101,17458,28,38
19055,28,39,98,17458,28,39
19055,28,40,134,17458,28,40
19055,28,41,169,17458,28,41
19055,28,42,159,17458,28,42
19055,28,43,102,17458,28,43
19055,28,44,90,17458,28,44
19055,28,45,55,17458,28,45
19055,28,46,39,17458,28,46
19055,28,47,30,17458,28,47
19055,28,48,31,17458,28,48
19055,28,49,44,17458,28,49
19055,28,50,38,17458,28,50
19055,28,51,38,17458,28,51
19055,28,52,31,17458,28,52
19055,28,53,32,17458,28,53
19055,28,54,19,17458,28,54
19055,28,55,16,17458,28,55
19055,28,56,4,17458,28,56
19055,28,57,10,17458,28,57
19055,28,58,13,17458,28,58
19055,28,59,20,17458,28,59
19055,28,60,25,17458,28,60
19055,28,61,42,17458,28,61
19055,28,62,36,17458,28,62
19055,28,63,29,17458,28,63
19055,28,64,23,17458,28,64
19055,28,65,24,17458,28,65
19055,28,66,12,17458,28,66
19055,28,67,12,17458,28,67
19055,28,68,8,17458,28,68
19055,28,69,6,17458,28,69
19055,28,70,0,17458,28,70
19055,28,71,1,17458,28,71
19055,28,72,0,17458,28,72
19055,28,73,2,17458,28,73
19055,28,74,0,17458,28,74
19055,28,75,0,17458,28,75
19055,28,76,2,17458,28,76
19055,28,77,4,17458,28,77
19055,28,78,16,17458,28,78
19055,28,79,24,17458,28,79
19055,28,80,31,17458,28,80
19055,28,81,31,17458,28,81
19055,28,82,28,17458,28,82
19055,28,83,30,17458,28,83
19055,28,84,24,17458,28,84
19055,28,85,45,17458,28,85
19055,28,86,55,17458,28,86
19055,28,87,39,17458,28,87
19055,28,88,58,17458,28,88
19055,28,89,36,17458,28,89
19055,28,90,51,17458,28,90
19055,28,91,50,17458,28,91
19055,28,92,66,17458,28,92
19055,28,93,78,17458,28,93
19055,28,94,76,17458,28,94
19055,28,95,103,17458,28,95
19055,28,96,84,17458,28,96
19055,28,97,93,17458,28,97
19055,28,98,68,17458,28,98
19055,28,99,52,17458,28,99
19055,28,100,46,17458,28,100
19055,28,101,60,17458,28,101
19055,28,102,132,17458,28,102
19055,28,103,175,17458,28,103
19055,28,104,129,17458,28,104
19055,28,105,96,17458,28,105
19055,28,106,41,17458,28,106
19055,28,107,0,17458,28,107
19055,28,108,36,17458,28,108
19055,28,109,22,17458,28,109
19055,28,110,4,17458,28,110
19055,28,111,4,17458,28,111
19055,28,112,4,17458,28,112
19055,28,113,5,17458,28,113
19055,28,114,4,17458,28,114
19055,28,115,5,17458,28,115
19055,28,116,5,17458,28,116
19055,28,117,8,17458,28,117
19055,28,118,9,17458,28,118
19055,28,119,16,17458,28,119
19055,28,120,11,17458,28,120
19055,28,121,12,17458,28,121
19055,28,122,22,17458,28,122
19055,28,123,30,17458,28,123
19055,28,124,31,17458,28,124
19055,28,125,14,17458,28,125
19055,28,126,6,17458,28,126
19057,29,1,0,38831,29,1
19057,29,2,0,38831,29,2
19057,29,3,0,38831,29,3
19057,29,4,0,38831,29,4
19057,29,5,0,38831,29,5
19057,29,6,0,38831,29,6
19057,29,7,0,38831,29,7
19057,29,8,1,38831,29,8
19057,29,9,0,38831,29,9
19057,29,10,2,38831,29,10
19057,29,11,4,38831,29,11
19057,29,12,6,38831,29,12
19057,29,13,3,38831,29,13
19057,29,14,13,38831,29,14
19057,29,15,8,38831,29,15
19057,29,16,12,38831,29,16
19057,29,17,9,38831,29,17
19057,29,18,8,38831,29,18
19057,29,19,0,38831,29,19
19057,29,20,0,38831,29,20
19057,29,21,14,38831,29,21
19057,29,22,6,38831,29,22
19057,29,23,9,38831,29,23
19057,29,24,12,38831,29,24
19057,29,25,17,38831,29,25
19057,29,26,9,38831,29,26
19057,29,27,18,38831,29,27
19057,29,28,53,38831,29,28
19057,29,29,125,38831,29,29
19057,29,30,167,38831,29,30
19057,29,31,87,38831,29,31
19057,29,32,72,38831,29,32
19057,29,33,55,38831,29,33
19057,29,34,51,38831,29,34
19057,29,35,70,38831,29,35
19057,29,36,119,38831,29,36
19057,29,37,139,38831,29,37
19057,29,38,200,38831,29,38
19057,29,39,216,38831,29,39
19057,29,40,295,38831,29,40
19057,29,41,353,38831,29,41
19057,29,42,357,38831,29,42
19057,29,43,230,38831,29,43
19057,29,44,260,38831,29,44
19057,29,45,197,38831,29,45
19057,29,46,126,38831,29,46
19057,29,47,89,38831,29,47
19057,29,48,109,38831,29,48
19057,29,49,120,38831,29,49
19057,29,50,119,38831,29,50
19057,29,51,106,38831,29,51
19057,29,52,131,38831,29,52
19057,29,53,66,38831,29,53
19057,29,54,63,38831,29,54
19057,29,55,55,38831,29,55
19057,29,56,59,38831,29,56
19057,29,57,35,38831,29,57
19057,29,58,24,38831,29,58
19057,29,59,23,38831,29,59
19057,29,60,19,38831,29,60
19057,29,61,12,38831,29,61
19057,29,62,22,38831,29,62
19057,29,63,31,38831,29,63
19057,29,64,35,38831,29,64
19057,29,65,40,38831,29,65
19057,29,66,36,38831,29,66
19057,29,67,40,38831,29,67
19057,29,68,54,38831,29,68
19057,29,69,24,38831,29,69
19057,29,70,20,38831,29,70
19057,29,71,11,38831,29,71
19057,29,72,5,38831,29,72
19057,29,73,10,38831,29,73
19057,29,74,16,38831,29,74
19057,29,75,17,38831,29,75
19057,29,76,38,38831,29,76
19057,29,77,30,38831,29,77
19057,29,78,35,38831,29,78
19057,29,79,129,38831,29,79
19057,29,80,99,38831,29,80
19057,29,81,124,38831,29,81
19057,29,82,179,38831,29,82
19057,29,83,159,38831,29,83
19057,29,84,205,38831,29,84
19057,29,85,232,38831,29,85
19057,29,86,236,38831,29,86
19057,29,87,185,38831,29,87
19057,29,88,98,38831,29,88
19057,29,89,115,38831,29,89
19057,29,90,97,38831,29,90
19057,29,91,118,38831,29,91
19057,29,92,71,38831,29,92
19057,29,93,102,38831,29,93
19057,29,94,66,38831,29,94
19057,29,95,73,38831,29,95
19057,29,96,52,38831,29,96
19057,29,97,66,38831,29,97
19057,29,98,73,38831,29,98
19057,29,99,78,38831,29,99
19057,29,100,85,38831,29,100
19057,29,101,141,38831,29,101
19057,29,102,207,38831,29,102
19057,29,103,289,38831,29,103
19057,29,104,278,38831,29,104
19057,29,105,316,38831,29,105
19057,29,106,137,38831,29,106
19057,29,107,0,38831,29,107
19057,29,108,187,38831,29,108
19057,29,109,44,38831,29,109
19057,29,110,25,38831,29,110
19057,29,111,11,38831,29,111
19057,29,112,12,38831,29,112
19057,29,113,4,38831,29,113
19057,29,114,5,38831,29,114
19057,29,115,15,38831,29,115
19057,29,116,8,38831,29,116
19057,29,117,14,38831,29,117
19057,29,118,18,38831,29,118
19057,29,119,22,38831,29,119
19057,29,120,39,38831,29,120
19057,29,121,51,38831,29,121
19057,29,122,41,38831,29,122
19057,29,123,56,38831,29,123
19057,29,124,51,38831,29,124
19057,29,125,57,38831,29,125
19057,29,126,59,38831,29,126
19059,30,1,0,17747,30,1
19059,30,2,0,17747,30,2
19059,30,3,0,17747,30,3
19059,30,4,0,17747,30,4
19059,30,5,0,17747,30,5
19059,30,6,0,17747,30,6
19059,30,7,0,17747,30,7
19059,30,8,0,17747,30,8
19059,30,9,1,17747,30,9
19059,30,10,0,17747,30,10
19059,30,11,0,17747,30,11
19059,30,12,2,17747,30,12
19059,30,13,3,17747,30,13
19059,30,14,0,17747,30,14
19059,30,15,0,17747,30,15
19059,30,16,2,17747,30,16
19059,30,17,8,17747,30,17
19059,30,18,12,17747,30,18
19059,30,19,62,17747,30,19
19059,30,20,86,17747,30,20
19059,30,21,53,17747,30,21
19059,30,22,27,17747,30,22
19059,30,23,30,17747,30,23
19059,30,24,30,17747,30,24
19059,30,25,34,17747,30,25
19059,30,26,16,17747,30,26
19059,30,27,11,17747,30,27
19059,30,28,8,17747,30,28
19059,30,29,8,17747,30,29
19059,30,30,19,17747,30,30
19059,30,31,20,17747,30,31
19059,30,32,13,17747,30,32
19059,30,33,19,17747,30,33
19059,30,34,39,17747,30,34
19059,30,35,53,17747,30,35
19059,30,36,55,17747,30,36
19059,30,37,48,17747,30,37
19059,30,38,51,17747,30,38
19059,30,39,80,17747,30,39
19059,30,40,105,17747,30,40
19059,30,41,129,17747,30,41
19059,30,42,158,17747,30,42
19059,30,43,103,17747,30,43
19059,30,44,160,17747,30,44
19059,30,45,98,17747,30,45
19059,30,46,68,17747,30,46
19059,30,47,54,17747,30,47
19059,30,48,39,17747,30,48
19059,30,49,63,17747,30,49
19059,30,50,63,17747,30,50
19059,30,51,47,17747,30,51
19059,30,52,28,17747,30,52
19059,30,53,17,17747,30,53
19059,30,54,28,17747,30,54
19059,30,55,34,17747,30,55
19059,30,56,23,17747,30,56
19059,30,57,21,17747,30,57
19059,30,58,41,17747,30,58
19059,30,59,63,17747,30,59
19059,30,60,71,17747,30,60
19059,30,61,82,17747,30,61
19059,30,62,80,17747,30,62
19059,30,63,41,17747,30,63
19059,30,64,36,17747,30,64
19059,30,65,20,17747,30,65
19059,30,66,11,17747,30,66
19059,30,67,9,17747,30,67
19059,30,68,3,17747,30,68
19059,30,69,4,17747,30,69
19059,30,70,1,17747,30,70
19059,30,71,3,17747,30,71
19059,30,72,1,17747,30,72
19059,30,73,NA,17747,30,73
19059,30,74,2,17747,30,74
19059,30,75,10,17747,30,75
19059,30,76,NA,17747,30,76
19059,30,77,3,17747,30,77
19059,30,78,4,17747,30,78
19059,30,79,11,17747,30,79
19059,30,80,10,17747,30,80
19059,30,81,14,17747,30,81
19059,30,82,38,17747,30,82
19059,30,83,21,17747,30,83
19059,30,84,41,17747,30,84
19059,30,85,62,17747,30,85
19059,30,86,57,17747,30,86
19059,30,87,94,17747,30,87
19059,30,88,55,17747,30,88
19059,30,89,62,17747,30,89
19059,30,90,34,17747,30,90
19059,30,91,22,17747,30,91
19059,30,92,28,17747,30,92
19059,30,93,24,17747,30,93
19059,30,94,37,17747,30,94
19059,30,95,28,17747,30,95
19059,30,96,30,17747,30,96
19059,30,97,50,17747,30,97
19059,30,98,59,17747,30,98
19059,30,99,43,17747,30,99
19059,30,100,47,17747,30,100
19059,30,101,83,17747,30,101
19059,30,102,125,17747,30,102
19059,30,103,161,17747,30,103
19059,30,104,157,17747,30,104
19059,30,105,102,17747,30,105
19059,30,106,58,17747,30,106
19059,30,107,0,17747,30,107
19059,30,108,47,17747,30,108
19059,30,109,8,17747,30,109
19059,30,110,2,17747,30,110
19059,30,111,2,17747,30,111
19059,30,112,2,17747,30,112
19059,30,113,0,17747,30,113
19059,30,114,2,17747,30,114
19059,30,115,1,17747,30,115
19059,30,116,1,17747,30,116
19059,30,117,0,17747,30,117
19059,30,118,4,17747,30,118
19059,30,119,7,17747,30,119
19059,30,120,8,17747,30,120
19059,30,121,13,17747,30,121
19059,30,122,17,17747,30,122
19059,30,123,9,17747,30,123
19059,30,124,10,17747,30,124
19059,30,125,14,17747,30,125
19059,30,126,19,17747,30,126
19061,31,1,0,99229,31,1
19061,31,2,0,99229,31,2
19061,31,3,0,99229,31,3
19061,31,4,0,99229,31,4
19061,31,5,0,99229,31,5
19061,31,6,0,99229,31,6
19061,31,7,1,99229,31,7
19061,31,8,5,99229,31,8
19061,31,9,16,99229,31,9
19061,31,10,9,99229,31,10
19061,31,11,8,99229,31,11
19061,31,12,13,99229,31,12
19061,31,13,50,99229,31,13
19061,31,14,73,99229,31,14
19061,31,15,63,99229,31,15
19061,31,16,61,99229,31,16
19061,31,17,31,99229,31,17
19061,31,18,24,99229,31,18
19061,31,19,21,99229,31,19
19061,31,20,21,99229,31,20
19061,31,21,75,99229,31,21
19061,31,22,108,99229,31,22
19061,31,23,249,99229,31,23
19061,31,24,261,99229,31,24
19061,31,25,188,99229,31,25
19061,31,26,154,99229,31,26
19061,31,27,176,99229,31,27
19061,31,28,120,99229,31,28
19061,31,29,131,99229,31,29
19061,31,30,97,99229,31,30
19061,31,31,114,99229,31,31
19061,31,32,200,99229,31,32
19061,31,33,237,99229,31,33
19061,31,34,555,99229,31,34
19061,31,35,425,99229,31,35
19061,31,36,410,99229,31,36
19061,31,37,462,99229,31,37
19061,31,38,481,99229,31,38
19061,31,39,601,99229,31,39
19061,31,40,802,99229,31,40
19061,31,41,1034,99229,31,41
19061,31,42,992,99229,31,42
19061,31,43,657,99229,31,43
19061,31,44,510,99229,31,44
19061,31,45,392,99229,31,45
19061,31,46,321,99229,31,46
19061,31,47,219,99229,31,47
19061,31,48,215,99229,31,48
19061,31,49,298,99229,31,49
19061,31,50,328,99229,31,50
19061,31,51,257,99229,31,51
19061,31,52,289,99229,31,52
19061,31,53,167,99229,31,53
19061,31,54,142,99229,31,54
19061,31,55,119,99229,31,55
19061,31,56,148,99229,31,56
19061,31,57,91,99229,31,57
19061,31,58,62,99229,31,58
19061,31,59,49,99229,31,59
19061,31,60,95,99229,31,60
19061,31,61,130,99229,31,61
19061,31,62,199,99229,31,62
